,Priority,Status,Issue id,Issue key,Created,Resolved
2762,P2,Resolved,CMM-950,CMM,2017-10-25T11:12:16.000,2017-12-19T11:29:41.000
2763,Needs_Triage,Resolved,CMM-951,CMM,2017-10-25T11:19:02.000,2017-11-06T09:14:44.000
2764,P3,Resolved,CMM-952,CMM,2017-10-25T11:32:52.000,2017-12-19T14:52:26.000
2765,Needs_Triage,Resolved,CLIENT-6654,CLIENT,2017-10-25T11:45:27.000,2017-10-25T14:33:28.000
2766,P4,Resolved,CLIENT-6655,CLIENT,2017-10-25T11:46:03.000,2018-06-15T09:55:25.000
2767,P3,Resolved,CLIENT-6656,CLIENT,2017-10-25T12:12:19.000,2017-11-10T13:26:39.000
2768,P4,Resolved,CLIENT-6657,CLIENT,2017-10-25T12:16:40.000,2017-10-25T15:35:13.000
2769,P4,Resolved,CLIENT-6658,CLIENT,2017-10-25T12:34:01.000,2018-07-25T09:46:58.000
2770,P2,Resolved,SERVER-7106,SERVER,2017-10-25T13:19:37.000,2017-11-06T10:58:59.000
2771,P3,Resolved,CLIENT-6659,CLIENT,2017-10-25T13:36:23.000,2018-01-30T15:58:43.000
2772,P3,Resolved,CLIENT-6660,CLIENT,2017-10-25T13:40:41.000,2017-10-25T16:53:13.000
2773,P3,Resolved,CLIENT-6661,CLIENT,2017-10-25T13:46:17.000,2018-05-18T15:20:00.000
2774,Needs_Triage,Resolved,CLIENT-6662,CLIENT,2017-10-25T13:54:05.000,2017-10-25T13:54:14.000
2775,P3,Resolved,CLIENT-6663,CLIENT,2017-10-25T13:57:35.000,2018-02-26T16:30:46.000
2776,P4,Resolved,CLIENT-6664,CLIENT,2017-10-25T14:00:47.000,2018-09-13T12:46:05.000
2777,P3,Resolved,CMM-953,CMM,2017-10-25T15:43:29.000,2018-05-29T17:53:48.000
2778,Needs_Triage,Resolved,SERVER-7107,SERVER,2017-10-25T15:53:29.000,2017-10-25T15:57:56.000
2779,P2,Resolved,SERVER-7108,SERVER,2017-10-25T16:35:14.000,2017-10-25T17:36:51.000
2780,P2,Resolved,SERVER-7109,SERVER,2017-10-25T16:53:21.000,2017-10-26T09:43:28.000
2781,Needs_Triage,Resolved,SERVER-7110,SERVER,2017-10-25T17:31:50.000,2017-10-31T16:19:24.000
2782,P3,Resolved,SERVER-7111,SERVER,2017-10-25T17:59:29.000,2018-04-06T10:11:43.000
2783,P2,Verified,SERVER-7115,SERVER,2017-10-26T12:25:07.000,
2784,P2,Resolved,SERVER-7116,SERVER,2017-10-26T12:37:13.000,2017-11-14T15:13:59.000
2785,P3,Resolved,CLIENT-6668,CLIENT,2017-10-26T14:16:29.000,2017-11-09T11:58:58.000
2786,Needs_Triage,Resolved,SERVER-7118,SERVER,2017-10-26T16:09:06.000,2017-10-30T14:06:57.000
2787,Needs_Triage,Resolved,CMM-954,CMM,2017-10-26T17:10:19.000,2017-10-26T17:10:27.000
2788,Needs_Triage,Resolved,CMM-955,CMM,2017-10-26T17:12:17.000,2017-10-26T17:12:24.000
2789,Needs_Triage,Resolved,CMM-956,CMM,2017-10-26T17:19:19.000,2017-10-26T17:19:26.000
2790,Needs_Triage,Resolved,CMM-957,CMM,2017-10-26T17:27:19.000,2017-10-26T17:27:26.000
2791,P2,Resolved,SERVER-7120,SERVER,2017-10-26T17:53:55.000,2017-11-08T13:41:04.000
2792,P2,Resolved,CLIENT-6669,CLIENT,2017-10-27T11:06:01.000,2017-11-15T14:17:36.000
2793,Needs_Triage,Closed,CMM-960,CMM,2017-10-27T15:09:10.000,2017-10-27T16:17:59.000
2794,Needs_Triage,Resolved,SERVER-7125,SERVER,2017-10-27T16:35:29.000,2019-02-01T16:45:41.000
2795,P3,Resolved,CLIENT-6671,CLIENT,2017-10-27T16:55:08.000,2017-11-02T10:50:17.000
2796,P3,Resolved,CLIENT-6672,CLIENT,2017-10-27T16:55:44.000,2017-11-10T13:37:21.000
2797,P3,Resolved,SERVER-7128,SERVER,2017-10-30T05:24:44.000,2019-02-01T16:45:45.000
2798,Needs_Triage,Resolved,CLIENT-6673,CLIENT,2017-10-30T11:55:12.000,2017-10-30T13:08:12.000
2799,Needs_Triage,Resolved,CLIENT-6674,CLIENT,2017-10-30T11:56:43.000,2017-10-30T18:49:18.000
2800,P1,Resolved,SERVER-7131,SERVER,2017-10-30T14:29:35.000,2017-12-06T09:12:34.000
2801,P5,Resolved,CLIENT-6675,CLIENT,2017-10-30T17:53:05.000,2018-02-12T17:20:27.000
2802,P4,New,CLIENT-6676,CLIENT,2017-10-30T18:35:26.000,
2803,P2,Resolved,SERVER-7135,SERVER,2017-10-31T09:11:54.000,2018-01-02T16:24:21.000
2804,P5,Resolved,SERVER-7136,SERVER,2017-10-31T11:57:53.000,2018-05-11T16:46:00.000
2805,P3,Resolved,SERVER-7137,SERVER,2017-10-31T12:38:59.000,2018-01-29T12:38:20.000
2806,Needs_Triage,Resolved,CLIENT-6677,CLIENT,2017-10-31T13:24:40.000,2017-11-22T14:48:04.000
2807,P3,Resolved,SERVER-7139,SERVER,2017-10-31T14:48:57.000,2017-11-06T09:48:43.000
2808,P3,Closed,CMM-961,CMM,2017-11-01T00:49:24.000,2017-11-02T15:11:22.000
2809,P2,Resolved,CLIENT-6678,CLIENT,2017-11-01T09:26:23.000,2018-01-11T14:27:46.000
2810,P2,Resolved,CLIENT-6679,CLIENT,2017-11-01T09:29:43.000,2017-11-22T18:01:53.000
2811,P3,Resolved,CLIENT-6680,CLIENT,2017-11-01T09:32:12.000,2018-01-18T10:56:01.000
2812,P3,Resolved,CLIENT-6681,CLIENT,2017-11-01T09:33:45.000,2017-12-07T15:06:25.000
2813,P3,Resolved,CLIENT-6682,CLIENT,2017-11-01T09:35:48.000,2018-02-26T13:12:11.000
2814,P4,Resolved,CLIENT-6683,CLIENT,2017-11-01T09:36:49.000,2017-12-20T10:25:20.000
2815,P4,Resolved,CLIENT-6684,CLIENT,2017-11-01T09:37:29.000,2018-01-15T17:11:00.000
2816,P3,Resolved,CLIENT-6685,CLIENT,2017-11-01T09:40:11.000,2018-02-14T15:08:49.000
2817,P3,Resolved,CLIENT-6686,CLIENT,2017-11-01T09:41:13.000,2018-01-15T17:07:12.000
2818,P2,Resolved,CLIENT-6687,CLIENT,2017-11-01T09:42:31.000,2018-01-11T14:29:43.000
2819,P3,Resolved,CLIENT-6688,CLIENT,2017-11-01T09:43:50.000,2017-11-29T12:53:29.000
2820,P3,Resolved,CLIENT-6689,CLIENT,2017-11-01T09:44:50.000,2017-12-20T10:05:00.000
2821,P3,Resolved,CLIENT-6690,CLIENT,2017-11-01T09:45:53.000,2018-03-22T13:28:06.000
2822,P2,Resolved,CLIENT-6691,CLIENT,2017-11-01T09:46:40.000,2017-11-02T16:51:46.000
2823,P2,Resolved,CLIENT-6692,CLIENT,2017-11-01T09:47:06.000,2017-11-06T15:00:30.000
2824,P2,Resolved,CLIENT-6693,CLIENT,2017-11-01T09:48:09.000,2017-12-05T12:45:44.000
2825,P3,Resolved,CLIENT-6694,CLIENT,2017-11-01T09:49:13.000,2017-11-30T13:27:10.000
2826,P3,Resolved,CLIENT-6695,CLIENT,2017-11-01T09:50:12.000,2017-12-07T12:06:37.000
2827,Needs_Triage,Resolved,CLIENT-6696,CLIENT,2017-11-01T09:52:28.000,2018-02-12T17:20:27.000
2828,P4,Resolved,CLIENT-6697,CLIENT,2017-11-01T09:52:55.000,2018-05-18T15:21:37.000
2829,P2,Resolved,CLIENT-6698,CLIENT,2017-11-01T09:53:28.000,2017-11-14T10:58:48.000
2830,P2,Resolved,CLIENT-6699,CLIENT,2017-11-01T09:53:41.000,2017-11-14T16:16:23.000
2831,P2,Resolved,CLIENT-6700,CLIENT,2017-11-01T09:53:57.000,2017-11-02T15:58:53.000
2832,P4,Resolved,CLIENT-6701,CLIENT,2017-11-01T09:54:11.000,2018-04-11T12:55:29.000
2833,P4,Resolved,CLIENT-6702,CLIENT,2017-11-01T09:56:14.000,2018-05-18T15:22:10.000
2834,Needs_Triage,Resolved,CLIENT-6703,CLIENT,2017-11-01T09:56:42.000,2017-11-01T15:06:26.000
2835,P4,Resolved,CLIENT-6704,CLIENT,2017-11-01T09:57:45.000,2018-05-22T15:05:00.000
2836,P4,Resolved,CLIENT-6705,CLIENT,2017-11-01T09:58:45.000,2018-01-17T14:39:45.000
2837,P3,Resolved,CLIENT-6706,CLIENT,2017-11-01T09:59:27.000,2018-01-17T11:00:53.000
2838,P4,Resolved,CLIENT-6707,CLIENT,2017-11-01T10:04:16.000,2018-03-28T13:42:35.000
2839,P3,Resolved,CLIENT-6708,CLIENT,2017-11-01T10:07:49.000,2018-02-14T08:25:31.000
2840,P3,Resolved,CLIENT-6709,CLIENT,2017-11-01T10:08:06.000,2017-11-27T17:10:55.000
2841,P3,Resolved,CLIENT-6710,CLIENT,2017-11-01T10:08:21.000,2017-11-02T15:20:58.000
2842,Needs_Triage,Resolved,CLIENT-6711,CLIENT,2017-11-01T10:08:37.000,2017-11-01T14:55:28.000
2843,P4,Resolved,CLIENT-6712,CLIENT,2017-11-01T10:10:06.000,2018-04-11T12:06:10.000
2844,P2,Resolved,CLIENT-6713,CLIENT,2017-11-01T10:11:03.000,2017-11-07T17:14:12.000
2845,P3,Resolved,CLIENT-6714,CLIENT,2017-11-01T10:12:33.000,2017-11-20T10:47:50.000
2846,P3,Resolved,CLIENT-6715,CLIENT,2017-11-01T10:12:57.000,2017-11-23T16:10:28.000
2847,P3,Resolved,CLIENT-6716,CLIENT,2017-11-01T10:13:21.000,2017-12-01T10:34:04.000
2848,P3,Resolved,CLIENT-6717,CLIENT,2017-11-01T10:14:06.000,2017-11-20T11:31:16.000
2849,P2,Resolved,CLIENT-6718,CLIENT,2017-11-01T10:14:13.000,2017-11-02T16:11:28.000
2850,P3,Resolved,CLIENT-6719,CLIENT,2017-11-01T10:25:04.000,2017-12-18T11:07:00.000
2851,P2,Resolved,CLIENT-6720,CLIENT,2017-11-01T10:25:45.000,2017-11-08T17:31:34.000
2852,P3,Resolved,CLIENT-6721,CLIENT,2017-11-01T10:26:24.000,2017-11-10T13:12:29.000
2853,P2,Resolved,CLIENT-6722,CLIENT,2017-11-01T10:26:45.000,2017-11-15T11:33:59.000
2854,P4,Resolved,CLIENT-6723,CLIENT,2017-11-01T10:27:23.000,2017-11-17T15:20:34.000
2855,P4,Resolved,CLIENT-6724,CLIENT,2017-11-01T10:27:49.000,2018-03-14T15:34:14.000
2856,P2,Resolved,CLIENT-6725,CLIENT,2017-11-01T14:18:37.000,2017-11-29T12:13:07.000
2857,P3,Resolved,CLIENT-6726,CLIENT,2017-11-01T14:59:40.000,2017-11-16T12:22:07.000
2858,P2,Resolved,SERVER-7149,SERVER,2017-11-01T15:23:50.000,2017-11-14T12:21:09.000
2859,P3,Resolved,CMM-962,CMM,2017-11-01T15:39:02.000,2018-04-06T14:07:23.000
2860,P3,Resolved,CLIENT-6727,CLIENT,2017-11-01T17:26:29.000,2017-11-14T11:39:11.000
2861,P3,Resolved,SERVER-7154,SERVER,2017-11-01T18:15:58.000,2017-12-20T16:16:22.000
2862,P3,Resolved,CLIENT-6728,CLIENT,2017-11-02T10:36:32.000,2017-12-19T16:26:03.000
2863,P3,Resolved,CLIENT-6729,CLIENT,2017-11-02T11:56:28.000,2017-11-20T16:17:02.000
2864,P2,Resolved,CLIENT-6730,CLIENT,2017-11-02T14:34:05.000,2017-11-03T13:20:35.000
2865,P3,Resolved,CLIENT-6731,CLIENT,2017-11-02T15:31:50.000,2018-02-06T09:13:17.000
2866,P3,Resolved,CLIENT-6732,CLIENT,2017-11-02T16:06:44.000,2018-01-17T12:32:42.000
2867,P3,Resolved,CLIENT-6733,CLIENT,2017-11-02T16:51:12.000,2017-11-14T11:57:45.000
2868,P4,Resolved,CLIENT-6734,CLIENT,2017-11-02T17:52:50.000,2018-11-20T10:04:22.000
2869,P3,Resolved,SERVER-7158,SERVER,2017-11-02T18:31:54.000,2019-02-01T16:45:43.000
2870,P3,Resolved,SERVER-7159,SERVER,2017-11-02T18:43:46.000,2017-11-02T19:00:27.000
2871,Needs_Triage,Resolved,CLIENT-6735,CLIENT,2017-11-02T20:38:32.000,2017-11-05T18:25:47.000
2872,P4,Resolved,SERVER-7162,SERVER,2017-11-03T09:54:47.000,2017-12-15T18:03:54.000
2873,Needs_Triage,Resolved,CLIENT-6736,CLIENT,2017-11-03T13:47:33.000,2017-11-03T14:40:23.000
2874,P3,Resolved,SERVER-7164,SERVER,2017-11-03T14:58:38.000,2019-02-01T16:46:48.000
2875,Needs_Triage,Resolved,SERVER-7165,SERVER,2017-11-03T15:20:39.000,2019-02-20T12:58:29.000
2876,P3,Resolved,CLIENT-6737,CLIENT,2017-11-05T18:11:30.000,2017-12-06T11:49:11.000
2877,P3,Resolved,CLIENT-6738,CLIENT,2017-11-06T09:32:34.000,2017-11-16T10:12:34.000
2878,P3,Resolved,SERVER-7168,SERVER,2017-11-06T10:34:52.000,2019-02-01T16:46:04.000
2879,Needs_Triage,Resolved,CLIENT-6740,CLIENT,2017-11-06T12:03:54.000,2017-11-07T13:49:11.000
2880,P2,Resolved,CMM-963,CMM,2017-11-06T12:25:25.000,2018-01-30T16:54:51.000
2881,Needs_Triage,Resolved,CMM-964,CMM,2017-11-06T14:52:43.000,2017-11-17T14:23:42.000
2882,P2,Resolved,CLIENT-6741,CLIENT,2017-11-07T08:05:23.000,2017-11-23T16:36:37.000
2883,Needs_Triage,Resolved,CLIENT-6743,CLIENT,2017-11-07T14:58:24.000,2017-11-07T15:05:13.000
2884,P2,Resolved,SERVER-7172,SERVER,2017-11-07T16:02:15.000,2017-11-15T11:42:18.000
2885,P3,Resolved,CLIENT-6744,CLIENT,2017-11-07T16:53:45.000,2017-12-20T11:32:39.000
2886,P2,Resolved,CLIENT-6745,CLIENT,2017-11-07T17:34:54.000,2017-11-30T13:07:15.000
2887,P4,Resolved,CLIENT-6746,CLIENT,2017-11-07T17:35:07.000,2018-02-09T14:46:11.000
2888,Needs_Triage,Resolved,SERVER-7173,SERVER,2017-11-08T03:20:48.000,2017-11-08T15:03:28.000
2889,Needs_Triage,Resolved,SERVER-7174,SERVER,2017-11-08T06:58:52.000,2017-11-08T06:58:59.000
2890,P3,Verified,SERVER-7176,SERVER,2017-11-08T12:10:31.000,
2891,P4,Resolved,SERVER-7177,SERVER,2017-11-08T16:44:22.000,2019-02-01T16:46:04.000
2892,P3,Resolved,CLIENT-6747,CLIENT,2017-11-08T17:54:36.000,2017-11-21T15:32:51.000
2893,P4,Resolved,CLIENT-6748,CLIENT,2017-11-09T10:02:11.000,2019-02-14T14:22:31.000
2894,P3,Resolved,SERVER-7178,SERVER,2017-11-09T10:23:07.000,2018-01-24T13:27:37.000
2895,P3,Resolved,CLIENT-6749,CLIENT,2017-11-09T10:49:40.000,2018-06-15T09:58:37.000
2896,P2,Resolved,SERVER-7179,SERVER,2017-11-09T12:54:01.000,2017-12-04T17:05:32.000
2897,P3,Resolved,CLIENT-6750,CLIENT,2017-11-09T15:57:56.000,2017-11-17T11:34:24.000
2898,P1,Closed,SERVER-7181,SERVER,2017-11-09T16:17:03.000,2017-11-09T16:24:36.000
2899,P2,Resolved,SERVER-7182,SERVER,2017-11-09T16:34:36.000,2017-11-20T08:47:45.000
2900,Needs_Triage,Resolved,SERVER-7183,SERVER,2017-11-09T18:25:28.000,2017-11-10T13:23:38.000
2901,P3,Resolved,CLIENT-6752,CLIENT,2017-11-10T10:18:41.000,2017-11-15T15:42:30.000
2902,P3,Resolved,SERVER-7185,SERVER,2017-11-10T11:00:56.000,2018-12-04T15:22:56.000
2903,P4,Resolved,SERVER-7186,SERVER,2017-11-10T11:22:13.000,2018-01-10T14:31:53.000
2904,P2,Resolved,SERVER-7187,SERVER,2017-11-10T11:29:54.000,2019-04-05T13:07:10.000
2905,P4,Resolved,CLIENT-6753,CLIENT,2017-11-10T15:34:41.000,2018-05-18T15:28:05.000
2906,P2,Resolved,CLIENT-6754,CLIENT,2017-11-10T17:56:19.000,2017-11-16T17:11:55.000
2907,P3,Resolved,CLIENT-6755,CLIENT,2017-11-10T17:57:20.000,2018-01-18T10:52:01.000
2908,P4,Resolved,CLIENT-6756,CLIENT,2017-11-10T17:58:36.000,2018-03-28T13:49:50.000
2909,Needs_Triage,Resolved,CLIENT-6757,CLIENT,2017-11-10T18:00:02.000,2017-11-15T15:35:21.000
2910,P3,Resolved,CLIENT-6758,CLIENT,2017-11-10T18:00:50.000,2018-03-14T15:31:47.000
2911,P4,Resolved,CLIENT-6759,CLIENT,2017-11-10T18:05:14.000,2017-11-15T17:13:54.000
2912,P3,Resolved,CLIENT-6760,CLIENT,2017-11-10T18:09:58.000,2017-11-15T18:32:56.000
2913,P2,Resolved,CLIENT-6761,CLIENT,2017-11-10T18:13:18.000,2017-11-17T11:46:04.000
2914,Needs_Triage,Resolved,CLIENT-6762,CLIENT,2017-11-10T18:14:30.000,2017-11-15T15:27:50.000
2915,P2,Resolved,CLIENT-6763,CLIENT,2017-11-10T18:17:07.000,2017-11-17T16:50:47.000
2916,P4,Resolved,CLIENT-6764,CLIENT,2017-11-10T18:19:37.000,2018-05-18T15:28:44.000
2917,P3,Resolved,CLIENT-6765,CLIENT,2017-11-10T18:20:19.000,2018-02-13T15:17:11.000
2918,P4,Resolved,CLIENT-6766,CLIENT,2017-11-10T18:20:58.000,2018-01-18T15:15:45.000
2919,P2,Resolved,CLIENT-6767,CLIENT,2017-11-10T18:23:34.000,2017-12-05T16:26:59.000
2920,P3,Resolved,CLIENT-6768,CLIENT,2017-11-10T18:24:36.000,2017-11-16T16:34:20.000
2921,P3,Resolved,CLIENT-6769,CLIENT,2017-11-10T18:25:27.000,2017-12-07T13:51:44.000
2922,P2,Resolved,CLIENT-6770,CLIENT,2017-11-10T18:29:19.000,2017-11-17T16:33:26.000
2923,P4,Resolved,CLIENT-6771,CLIENT,2017-11-10T18:29:46.000,2018-01-18T16:43:56.000
2924,Needs_Triage,Resolved,CLIENT-6772,CLIENT,2017-11-10T18:30:14.000,2017-11-14T12:00:58.000
2925,Needs_Triage,Resolved,CLIENT-6773,CLIENT,2017-11-10T18:33:26.000,2017-11-15T15:15:15.000
2926,P4,Resolved,CLIENT-6774,CLIENT,2017-11-10T18:34:36.000,2018-01-18T15:15:49.000
2927,P4,Resolved,CLIENT-6775,CLIENT,2017-11-10T18:35:16.000,2018-01-08T12:41:35.000
2928,P4,Resolved,CLIENT-6776,CLIENT,2017-11-10T18:36:11.000,2018-03-28T17:23:41.000
2929,P3,Resolved,CLIENT-6777,CLIENT,2017-11-10T18:37:22.000,2017-11-16T12:23:09.000
2930,P2,Resolved,SERVER-7193,SERVER,2017-11-13T15:20:35.000,2018-01-19T14:14:44.000
2931,P3,Resolved,SERVER-7194,SERVER,2017-11-13T17:11:02.000,2019-02-01T16:46:20.000
2932,Needs_Triage,Resolved,SERVER-7195,SERVER,2017-11-13T17:28:36.000,2018-08-02T13:30:08.000
2933,P2,Resolved,SERVER-7196,SERVER,2017-11-13T18:35:40.000,2018-01-12T11:47:43.000
2934,Needs_Triage,Resolved,SERVER-7200,SERVER,2017-11-14T11:20:32.000,2019-02-01T16:46:27.000
2935,P2,Verified,SERVER-7202,SERVER,2017-11-14T16:42:45.000,
2936,Needs_Triage,Resolved,SERVER-7203,SERVER,2017-11-14T17:23:13.000,2018-01-26T16:07:08.000
2937,P1,Resolved,CMM-986,CMM,2017-11-15T09:48:40.000,2017-12-01T15:56:28.000
2938,P2,Resolved,SERVER-7204,SERVER,2017-11-15T12:35:33.000,2018-01-12T11:49:42.000
2939,P3,Confirmed,CMM-987,CMM,2017-11-15T14:07:13.000,
2940,Needs_Triage,Resolved,SERVER-7205,SERVER,2017-11-15T14:09:44.000,2017-11-15T14:32:24.000
2941,P4,Confirmed,CMM-988,CMM,2017-11-15T14:25:41.000,
2942,P3,Resolved,CMM-989,CMM,2017-11-15T15:38:04.000,2017-11-17T17:37:48.000
2943,P1,Verified,CLIENT-6778,CLIENT,2017-11-15T15:38:55.000,
2944,P3,Resolved,CMM-990,CMM,2017-11-15T15:58:09.000,2017-11-17T17:38:08.000
2945,P3,Resolved,SERVER-7211,SERVER,2017-11-16T09:14:45.000,2019-02-01T16:46:01.000
2946,Needs_Triage,Resolved,CLIENT-6779,CLIENT,2017-11-16T13:56:22.000,2017-11-16T14:46:18.000
2947,P3,Resolved,CLIENT-6781,CLIENT,2017-11-16T15:24:59.000,2017-12-07T10:22:56.000
2948,P3,Resolved,CLIENT-6782,CLIENT,2017-11-16T16:58:35.000,2017-12-21T12:26:13.000
2949,P2,Resolved,SERVER-7213,SERVER,2017-11-16T17:05:47.000,2017-11-17T14:02:47.000
2950,P3,Resolved,CMM-991,CMM,2017-11-16T19:40:43.000,2018-12-04T13:26:54.000
2951,P2,Resolved,SERVER-7215,SERVER,2017-11-17T09:21:15.000,2017-11-18T14:14:29.000
2952,Needs_Triage,Resolved,CLIENT-6783,CLIENT,2017-11-17T14:31:55.000,2017-11-17T15:31:39.000
2953,Needs_Triage,Resolved,SERVER-7219,SERVER,2017-11-17T15:50:57.000,2017-11-22T15:17:24.000
2954,P3,Resolved,SERVER-7222,SERVER,2017-11-17T16:36:15.000,2018-01-24T11:02:51.000
2955,P4,Resolved,CLIENT-6784,CLIENT,2017-11-17T16:50:12.000,2018-02-12T17:20:27.000
2956,Needs_Triage,Resolved,SERVER-7223,SERVER,2017-11-17T17:11:02.000,2019-02-01T16:46:06.000
2957,P3,Resolved,SERVER-7251,SERVER,2017-11-17T17:17:05.000,2017-11-23T14:47:40.000
2958,Needs_Triage,Resolved,CLIENT-6786,CLIENT,2017-11-17T17:57:14.000,2017-11-30T14:51:05.000
2959,Needs_Triage,Resolved,SERVER-7224,SERVER,2017-11-18T16:27:14.000,2019-02-01T16:46:58.000
2960,P3,Resolved,SERVER-7226,SERVER,2017-11-20T09:29:42.000,2019-02-01T16:47:11.000
2961,Needs_Triage,Resolved,SERVER-7228,SERVER,2017-11-20T10:30:09.000,2019-02-01T16:46:36.000
2962,Needs_Triage,Resolved,SERVER-7229,SERVER,2017-11-20T12:29:03.000,2018-11-08T13:50:30.000
2963,P3,Confirmed,CMM-995,CMM,2017-11-20T12:57:38.000,
2964,P3,Resolved,SERVER-7231,SERVER,2017-11-20T13:03:30.000,2019-02-01T16:47:10.000
2965,P2,Resolved,SERVER-7233,SERVER,2017-11-20T14:51:00.000,2017-12-20T15:08:51.000
2966,Needs_Triage,Resolved,SERVER-7238,SERVER,2017-11-21T10:21:46.000,2017-11-24T13:56:20.000
2967,P3,Resolved,CMM-1005,CMM,2017-11-21T11:30:00.000,2018-06-19T10:06:52.000
2968,P4,Resolved,CMM-1006,CMM,2017-11-21T12:07:15.000,2019-01-15T09:22:34.000
2969,P2,Resolved,CLIENT-6787,CLIENT,2017-11-21T12:10:52.000,2017-12-07T13:58:45.000
2970,P4,Resolved,CLIENT-6788,CLIENT,2017-11-21T12:13:19.000,2018-01-31T10:39:44.000
2971,Needs_Triage,Verified,SERVER-7241,SERVER,2017-11-21T12:28:28.000,
2972,P3,Resolved,SERVER-7242,SERVER,2017-11-21T13:10:13.000,2019-02-01T16:50:26.000
2973,P3,Resolved,SERVER-7243,SERVER,2017-11-21T13:21:12.000,2019-02-01T16:46:45.000
2974,P3,Resolved,CMM-1014,CMM,2017-11-22T10:54:00.000,2018-03-16T13:58:06.000
2975,P2,Resolved,SERVER-7247,SERVER,2017-11-22T14:42:01.000,2018-03-15T14:16:03.000
2976,Needs_Triage,Verified,CLIENT-6789,CLIENT,2017-11-23T11:06:27.000,
2977,Needs_Triage,Resolved,CMM-1019,CMM,2017-11-23T13:18:48.000,2018-04-22T11:40:16.000
2978,P2,Resolved,SERVER-7250,SERVER,2017-11-23T13:38:31.000,2018-01-19T11:57:57.000
2979,P2,Resolved,CMM-1020,CMM,2017-11-23T14:50:18.000,2018-01-31T16:27:54.000
2980,P2,Resolved,CMM-1021,CMM,2017-11-23T15:48:00.000,2018-01-15T16:24:32.000
2981,P3,Resolved,SERVER-7254,SERVER,2017-11-24T07:18:24.000,2019-02-01T16:47:21.000
2982,P3,Resolved,SERVER-7256,SERVER,2017-11-24T09:51:38.000,2018-10-01T16:14:52.000
2983,Needs_Triage,Verified,CLIENT-6791,CLIENT,2017-11-24T11:36:15.000,
2984,Needs_Triage,Resolved,CMM-1022,CMM,2017-11-24T11:45:37.000,2017-12-18T12:13:24.000
2985,P3,Resolved,CLIENT-6792,CLIENT,2017-11-24T17:23:08.000,2017-12-07T10:23:42.000
2986,P3,Resolved,CLIENT-6793,CLIENT,2017-11-24T17:29:25.000,2017-12-20T11:33:39.000
2987,P2,Resolved,CLIENT-6794,CLIENT,2017-11-24T17:39:53.000,2017-12-01T16:27:31.000
2988,P3,Resolved,CLIENT-6795,CLIENT,2017-11-24T17:46:09.000,2017-12-07T15:44:15.000
2989,P3,Resolved,CLIENT-6796,CLIENT,2017-11-24T17:50:38.000,2017-12-07T10:22:11.000
2990,Needs_Triage,Resolved,CLIENT-6797,CLIENT,2017-11-24T18:02:34.000,2017-11-28T11:43:17.000
2991,P3,Resolved,CLIENT-6798,CLIENT,2017-11-24T18:08:20.000,2018-01-16T12:23:32.000
2992,P2,Resolved,SERVER-7257,SERVER,2017-11-27T09:41:31.000,2017-11-27T10:30:51.000
2993,P3,Resolved,CLIENT-6799,CLIENT,2017-11-27T10:27:26.000,2018-01-17T15:50:19.000
2994,Needs_Triage,Resolved,CLIENT-6800,CLIENT,2017-11-27T14:20:34.000,2017-11-27T14:33:10.000
2995,Needs_Triage,Resolved,CLIENT-6801,CLIENT,2017-11-27T14:22:08.000,2017-11-27T15:47:31.000
2996,P1,Verified,SERVER-7258,SERVER,2017-11-27T14:42:22.000,
2997,P3,Resolved,SERVER-7261,SERVER,2017-11-27T19:42:03.000,2019-02-20T13:01:36.000
2998,P3,Resolved,CLIENT-6803,CLIENT,2017-11-28T11:36:57.000,2017-12-01T11:42:53.000
2999,P3,Resolved,SERVER-7263,SERVER,2017-11-28T11:43:42.000,2019-02-01T16:46:03.000
3000,P2,Resolved,CLIENT-6804,CLIENT,2017-11-28T12:07:13.000,2017-12-05T14:41:38.000
3001,Needs_Triage,Resolved,SERVER-7264,SERVER,2017-11-28T12:50:20.000,2017-11-29T11:08:25.000
3002,P2,Resolved,CLIENT-6805,CLIENT,2017-11-28T13:40:17.000,2017-12-05T10:58:35.000
3003,P2,Resolved,CLIENT-6806,CLIENT,2017-11-28T15:15:47.000,2017-12-21T15:14:13.000
3004,Needs_Triage,Resolved,SERVER-7266,SERVER,2017-11-28T15:59:02.000,2017-11-29T16:41:35.000
3005,Needs_Triage,Resolved,CLIENT-6807,CLIENT,2017-11-29T10:19:36.000,2017-11-29T13:21:07.000
3006,P3,Resolved,CMM-1024,CMM,2017-11-29T11:19:27.000,2018-03-20T15:30:59.000
3007,P3,Resolved,SERVER-7270,SERVER,2017-11-29T12:28:29.000,2017-12-05T17:16:39.000
3008,P3,Verified,SERVER-7272,SERVER,2017-11-29T14:21:11.000,
3009,P3,Resolved,CLIENT-6808,CLIENT,2017-11-29T15:31:35.000,2018-03-08T08:18:02.000
3010,P3,Resolved,CLIENT-6810,CLIENT,2017-11-30T09:54:30.000,2017-12-07T10:58:45.000
3011,P2,Resolved,CLIENT-6811,CLIENT,2017-11-30T09:57:43.000,2017-12-05T15:31:47.000
3012,P4,Resolved,CLIENT-6812,CLIENT,2017-11-30T10:02:04.000,2018-07-25T09:49:04.000
3013,P3,Resolved,CLIENT-6813,CLIENT,2017-11-30T10:12:40.000,2018-05-14T13:21:32.000
3014,P3,Resolved,SERVER-7273,SERVER,2017-11-30T12:29:58.000,2017-12-01T14:39:57.000
